word	score
smiles	0.3
smiling	0.3
smilingly	0.3
smitten	0.3
smooth	0.3
smoother	0.3
smoothes	0.3
smoothest	0.3
smoothly	0.3
snappy	0.3
snazzy	0.3
sociable	0.3
soft	0.3
softer	0.3
solace	0.3
solicitous	0.3
solicitously	0.3
solid	0.3
solidarity	0.3
soothe	0.3
soothingly	0.3
sophisticated	0.3
soulful	0.3
soundly	0.3
soundness	0.3
spacious	0.3
sparkle	0.3
sparkling	0.3
spectacular	0.3
spectacularly	0.3
speedily	0.3
speedy	0.3
spellbind	0.3
spellbinding	0.3
spellbindingly	0.3
spellbound	0.3
spirited	0.3
spiritual	0.3
splendid	0.3
splendidly	0.3
splendor	0.3
spontaneous	0.3
sporty	0.3
spotless	0.3
sprightly	0.3
stability	0.3
stabilize	0.3
stable	0.3
stainless	0.3
standout	0.3
state-of-the-art	0.3
stately	0.3
statuesque	0.3
staunch	0.3
staunchly	0.3
staunchness	0.3
steadfast	0.3
steadfastly	0.3
steadfastness	0.3
steadiest	0.3
steadiness	0.3
steady	0.3
stellar	0.3
stellarly	0.3
stimulate	0.3
stimulates	0.3
stimulating	0.3
stimulative	0.3
stirringly	0.3
straighten	0.3
straightforward	0.3
streamlined	0.3
striking	0.3
strikingly	0.3
striving	0.3
strong	0.3
stronger	0.3
strongest	0.3
stunned	0.3
stunning	0.3
stunningly	0.3
stupendous	0.3
stupendously	0.3
sturdier	0.3
sturdy	0.3
stylish	0.3
stylishly	0.3
stylized	0.3
suave	0.3
suavely	0.3
sublime	0.3
subsidize	0.3
subsidized	0.3
subsidizes	0.3
subsidizing	0.3
substantive	0.3
succeed	0.3
succeeded	0.3
succeeding	0.3
succeeds	0.3
succes	0.3
success	0.3
successes	0.3
successful	0.3
successfully	0.3
suffice	0.3
sufficed	0.3
suffices	0.3
sufficient	0.3
sufficiently	0.3
suitable	0.3
sumptuous	0.3
sumptuously	0.3
sumptuousness	0.3
super	0.3
superb	0.3
superbly	0.3
superior	0.3
superiority	0.3
supple	0.3
support	0.3
supported	0.3
supporter	0.3
supporting	0.3
supportive	0.3
supports	0.3
supremacy	0.3
supreme	0.3
supremely	0.3
supurb	0.3
supurbly	0.3
surmount	0.3
surpass	0.3
surreal	0.3
survival	0.3
survivor	0.3
sustainability	0.3
sustainable	0.3
swank	0.3
swankier	0.3
swankiest	0.3
swanky	0.3
sweeping	0.3
sweet	0.3
sweeten	0.3
sweetheart	0.3
sweetly	0.3
sweetness	0.3
swift	0.3
swiftness	0.3
talent	0.3
talented	0.3
talents	0.3
tantalize	0.3
tantalizing	0.3
tantalizingly	0.3
tempt	0.3
tempting	0.3
temptingly	0.3
tenacious	0.3
tenaciously	0.3
tenacity	0.3
tender	0.3
tenderly	0.3
terrific	0.3
terrifically	0.3
thank	0.3
thankful	0.3
thinner	0.3
thoughtful	0.3
thoughtfully	0.3
thoughtfulness	0.3
thrift	0.3
thrifty	0.3
thrill	0.3
thrilled	0.3
thrilling	0.3
thrillingly	0.3
thrills	0.3
thrive	0.3
thriving	0.3
thumb-up	0.3
thumbs-up	0.3
tickle	0.3
tidy	0.3
time-honored	0.3
timely	0.3
tingle	0.3
titillate	0.3
titillating	0.3
titillatingly	0.3
togetherness	0.3
tolerable	0.3
toll-free	0.3
top	0.3
top-notch	0.3
top-quality	0.3
topnotch	0.3
tops	0.3
tough	0.3
tougher	0.3
toughest	0.3
traction	0.3
tranquil	0.3
tranquility	0.3
transparent	0.3
treasure	0.3
tremendously	0.3
trendy	0.3
triumph	0.3
triumphal	0.3
triumphant	0.3
triumphantly	0.3
trivially	0.3
trophy	0.3
trouble-free	0.3
trump	0.3
trumpet	0.3
trust	0.3
trusted	0.3
trusting	0.3
trustingly	0.3
trustworthiness	0.3
trustworthy	0.3
trusty	0.3
truthful	0.3
truthfully	0.3
truthfulness	0.3
twinkly	0.3
ultra-crisp	0.3
unabashed	0.3
unabashedly	0.3
unaffected	0.3
unassailable	0.3
unbeatable	0.3
unbiased	0.3
unbound	0.3
uncomplicated	0.3
unconditional	0.3
undamaged	0.3
undaunted	0.3
understandable	0.3
undisputable	0.3
undisputably	0.3
undisputed	0.3
unencumbered	0.3
unequivocal	0.3
unequivocally	0.3
unfazed	0.3
unfettered	0.3
unforgettable	0.3
unity	0.3
unlimited	0.3
unmatched	0.3
unparalleled	0.3
unquestionable	0.3
unquestionably	0.3
unreal	0.3
unrestricted	0.3
unrivaled	0.3
unselfish	0.3
unwavering	0.3
upbeat	0.3
upgradable	0.3
upgradeable	0.3
upgraded	0.3
upheld	0.3
uphold	0.3
uplift	0.3
uplifting	0.3
upliftingly	0.3
upliftment	0.3
upscale	0.3
usable	0.3
useable	0.3
useful	0.3
user-friendly	0.3
user-replaceable	0.3
valiant	0.3
valiantly	0.3
valor	0.3
valuable	0.3
variety	0.3
venerate	0.3
verifiable	0.3
veritable	0.3
versatile	0.3
versatility	0.3
vibrant	0.3
vibrantly	0.3
victorious	0.3
victory	0.3
viewable	0.3
vigilance	0.3
vigilant	0.3
virtue	0.3
virtuous	0.3
virtuously	0.3
visionary	0.3
vivacious	0.3
vivid	0.3
vouch	0.3
vouchsafe	0.3
warm	0.3
warmer	0.3
warmhearted	0.3
warmly	0.3
warmth	0.3
wealthy	0.3
welcome	0.3
well	0.3
well-backlit	0.3
well-balanced	0.3
well-behaved	0.3
well-being	0.3
well-bred	0.3
well-connected	0.3
well-educated	0.3
well-established	0.3
well-informed	0.3
well-intentioned	0.3
well-known	0.3
well-made	0.3
well-managed	0.3
well-mannered	0.3
well-positioned	0.3
well-received	0.3
well-regarded	0.3
well-rounded	0.3
well-run	0.3
well-wishers	0.3
wellbeing	0.3
whoa	0.3
wholeheartedly	0.3
wholesome	0.3
whooa	0.3
whoooa	0.3
wieldy	0.3
willing	0.3
willingly	0.3
willingness	0.3
win	0.3
windfall	0.3
winnable	0.3
winner	0.3
winners	0.3
winning	0.3
wins	0.3
wisdom	0.3
wise	0.3
wisely	0.3
witty	0.3
won	0.3
wonder	0.3
wonderful	0.3
wonderfully	0.3
wonderous	0.3
wonderously	0.3
wonders	0.3
wondrous	0.3
woo	0.3
work	0.3
workable	0.3
worked	0.3
works	0.3
world-famous	0.3
worth	0.3
worth-while	0.3
worthiness	0.3
worthwhile	0.3
worthy	0.3
wow	0.3
wowed	0.3
wowing	0.3
wows	0.3
yay	0.3
youthful	0.3
zeal	0.3
zenith	0.3
zest	0.3
zippy	0.3
